timestamp	open	high	low	close	volume
8/15/2012	670.28	674.25	664.1	667.54	4816500
8/14/2012	659.25	672.85	659	668.66	7316000
8/13/2012	647.42	660.15	646.68	660.01	6529200
8/10/2012	638.59	642.24	636.13	642	2866300
8/9/2012	644.51	646.37	641.5202	642.35	2138400
8/8/2012	639.05	645.87	638.5	642.23	2641700
8/7/2012	641.79	644.26	636.47	640.54	3959600
8/6/2012	639.61	649.38	639.22	642.82	3561200
8/3/2012	640	643.72	636.14	641.33	3790400
8/2/2012	625.51	638.03	623.41	628.75	3951400
8/1/2012	637.3	639.5084	631.38	632.68	3685500
7/31/2012	628.26	636.5	628.22	632.97	3727400
7/30/2012	636.05	642.6	629.5	632.3	4369000
7/27/2012	618.89	635	617.5	634.96	7092300
7/26/2012	615	616.87	610.03	613.36	3367000
7/25/2012	608.32	613.38	605.37	607.99	3642300
7/24/2012	615	617.93	604.34	607.57	4014700
7/23/2012	600.48	618.35	598.25	615.51	7116200
7/20/2012	608.76	612.94	598.18	610.82	12914400
7/19/2012	586.14	598.48	586	593.06	9340000
7/18/2012	576.98	583.69	576.13	580.76	3093300
7/17/2012	578.43	580.67	568.4	576.73	3356800
7/16/2012	576.37	579.19	571.7808	574.92	2922200
7/13/2012	572.15	579.1482	568.55	576.52	3948000
7/12/2012	567.12	571.93	562.09	570.48	4614900
7/11/2012	576.3	577.85	564.94	571.19	6991600
7/10/2012	590.19	592.43	578.74	581.7	3842300
7/9/2012	584.95	588.6	581.25	586.01	3426700
7/6/2012	592.45	593.52	582.82	585.98	4319200
7/5/2012	588.76	600.06	588.54	595.92	4687100
7/3/2012	580.01	588.41	578	587.83	2376600
7/2/2012	581.82	582.9998	576.5	580.47	3307600
6/29/2012	574.96	580.13	572.2	580.07	5033900
6/28/2012	565.9	566.23	557.21	564.31	3837900
6/27/2012	567.7	573.988	566.02	569.3	3381200
6/26/2012	562.76	566.6	559.48	564.68	2697600
6/25/2012	567.33	568.0925	557.35	560.7	3160000
6/22/2012	568	571.48	565.82	571.48	4451300
6/21/2012	579.84	579.84	563.73	565.21	4018500
6/20/2012	579.81	580	573.51	577.51	4688700
6/19/2012	573.59	584.28	573.1201	581.53	4148200
6/18/2012	562.62	574.21	559.25	570.85	4988800
6/15/2012	560.34	564.52	557.09	564.51	5996300
6/14/2012	561.3	565.07	556.5201	559.05	4685100
6/13/2012	561.72	567	558.68	561.09	3904400
6/12/2012	569.77	570.3	558.58	565.1	6441900
6/11/2012	584.21	585.3175	566.69	568.5	5316800
6/8/2012	575.85	581	574.58	580.45	2817900
6/7/2012	587.6	587.89	577.25	578.23	3513400
6/6/2012	576.48	581.97	573.61	580.57	4187400
6/5/2012	575.45	578.13	566.47	570.41	4675100
6/4/2012	570.22	580.49	570.01	578.59	4860500
6/1/2012	571.79	572.65	568.35	570.98	6109600
5/31/2012	588.72	590	579	580.86	5930600
5/30/2012	588.16	591.9	583.53	588.23	3809500
5/29/2012	595.81	599.13	588.32	594.34	5206100
5/25/2012	601	601.73	588.28	591.53	7156600
5/24/2012	609.16	611.92	598.868	603.66	3778800
5/23/2012	601.65	609.6	597.12	609.46	6349800
5/22/2012	613.44	613.81	596	600.8	6097600
5/21/2012	600.51	615.694	600	614.11	6144600
5/18/2012	625.1	632.42	596.7	600.4	11935000
5/17/2012	633.83	637.85	621.23	623.05	6700800
5/16/2012	617.96	630.1	615.94	628.93	9660500
5/15/2012	605.35	615	603.75	611.11	4199900
5/14/2012	600.78	608.5	600.58	604	3645100
5/11/2012	610.35	614.55	604.77	605.23	4194600
5/10/2012	612.96	616.19	610.23	613.66	3068700
5/9/2012	606.82	616.38	601.81	609.15	4652900
5/8/2012	605.53	616.9	600.7	612.79	5349200
5/7/2012	595	610.57	595	607.55	3985000
5/4/2012	605.92	607.8885	596.81	596.97	4410300
5/3/2012	609.62	614.83	608.95	611.02	3732200
5/2/2012	601.2	608.11	600.61	607.26	3219700
5/1/2012	603.79	611.6	600.19	604.43	4000500
4/30/2012	612.99	616.082	600.61	604.85	4809700
4/27/2012	615.02	616.74	610.6	614.98	3269500
4/26/2012	610.91	618	609.7	615.47	4180800
4/25/2012	604	611.35	602.88	609.72	3638500
4/24/2012	598.24	606.63	597.32	601.27	3854300
4/23/2012	592.9	598.45	590.2	597.6	4391200
4/20/2012	604.25	608.85	595.83	596.06	6110600
4/19/2012	605.69	616.26	599	599.3	6582600
4/18/2012	608.05	612.8	602.81	607.45	5333600
4/17/2012	608.56	617.69	607.01	609.57	6041700
4/16/2012	623	623.81	601.66	606.07	11372800
4/13/2012	647.55	648.99	623.54	624.6	16302200
4/12/2012	642.35	653.14	640.26	651.01	11501600
4/11/2012	633.97	636	631.3	635.96	4393600
4/10/2012	633.52	634.5	624.55	626.86	4959000
4/9/2012	628.48	635.33	625.29	630.84	4361000
4/5/2012	632.24	636.43	628.57	632.32	4632700
4/4/2012	638.45	639	631.1	635.15	3251900
4/3/2012	645.41	647.95	638.64	642.62	4085700
4/2/2012	640.77	647.5	634.84	646.92	4563800
3/30/2012	651.75	653.49	641	641.24	4616700
3/29/2012	653.44	656.59	644.3	648.41	3844700
3/28/2012	652.03	658.589	651.08	655.76	5072700
3/27/2012	647.03	653.5	644.8	647.02	4010300
3/26/2012	645	649.49	639.54	649.33	3634700
3/23/2012	646.6	648.5	640.9	642.59	3876500
3/22/2012	638.5	648.8	631	646.05	4815500
3/21/2012	634.61	647.39	632.51	639.98	4934200
3/20/2012	630.92	636.06	627.27	633.49	3077900
3/19/2012	623.12	637.27	621.241	633.98	4341200
3/16/2012	620.89	625.908	620.05	625.04	6094800
3/15/2012	616.6	623.5	614.83	621.13	4865300
3/14/2012	615	622.78	613.46	615.99	5867900
3/13/2012	608.75	617.85	605.552	617.78	4487100
3/12/2012	600	607	599.26	605.15	3334600
3/9/2012	607.95	611.9	600	600.25	5335800
3/8/2012	610.04	611.5	606.35	607.14	2688300
3/7/2012	609.05	611.1878	605.86	606.8	2526400
3/6/2012	608.05	608.81	593.84	604.96	6342400
3/5/2012	620.43	622.49	611.38	614.25	3183400
3/2/2012	622	624	620.32	621.25	3143400
3/1/2012	622.26	625.7	618.15	622.4	4470900
2/29/2012	618.6	625.6	615.5	618.25	6267500
2/28/2012	610	619.77	607.68	618.39	5689500
2/27/2012	606.59	612.36	605.06	609.31	3624100
2/24/2012	607.35	611.65	605.51	609.9	3867300
2/23/2012	605.6512	607.94	600.35	606.11	4105800
2/22/2012	611.96	616.78	606.71	607.94	3930000
2/21/2012	603.87	617.88	602.88	614	4956600
2/17/2012	604.97	607.63	602.4	604.64	4893300
2/16/2012	602.82	608.81	597.73	606.52	5056700
2/15/2012	612.93	612.93	602.56	605.56	4846900
2/14/2012	611.54	612	604.76	609.76	3603700
2/13/2012	610.5	613.8385	610.02	612.2	3628900
2/10/2012	607.88	608.13	604	605.91	4645700
2/9/2012	612.02	614.5	609	611.46	4524800
2/8/2012	608.64	611.35	604.7417	609.85	3669100
2/7/2012	607.15	609.39	603.7622	606.77	4180000
2/6/2012	595.01	610.83	594.01	609.09	7351800
2/3/2012	590.66	597.07	588.05	596.33	6330600
2/2/2012	584.87	586.41	582.08	585.11	4824500
2/1/2012	584.94	585.5	579.14	580.83	4636700
1/31/2012	583	584	575.15	580.11	4280500
1/30/2012	578.05	580	573.4	577.69	4656300
1/27/2012	570.78	580.32	569.33	579.98	7227700
1/26/2012	571.98	574.48	564.55	568.1	6445900
1/25/2012	577.51	578.71	566.38	569.49	9965400
1/24/2012	586.32	587.68	578	580.93	6105400
1/23/2012	586	588.66	583.16	585.52	6818900
1/20/2012	590.53	591	581.7	585.99	21131400
1/19/2012	640.99	640.99	631.46	639.57	12597900
1/18/2012	626.63	634	622.12	632.91	5517800
1/17/2012	631.98	631.98	625.68	628.58	3814700
1/13/2012	626.26	626.95	621.06	624.99	4609900
1/12/2012	631.22	632.89	626.5	629.64	3746600
1/11/2012	623.5	629.39	621.124	625.96	4795200
1/10/2012	629.75	633.8	616.91	623.14	8782400
1/9/2012	646.5	647	621.23	622.46	11633500
1/6/2012	659.15	660	649.79	650.02	5380400
1/5/2012	662.13	663.97	656.23	659.01	6559200
1/4/2012	665.03	670.25	660.62	668.28	5722200
1/3/2012	652.94	668.15	652.37	665.41	7345600
12/30/2011	642.02	646.76	642.02	645.9	3561000
12/29/2011	641.49	643	635.2	642.4	3147600
12/28/2011	642.75	645	638.1	639.7	4250100
12/27/2011	632.05	644.49	632	640.25	3209500
12/23/2011	632	634.68	630.56	633.14	2904400
12/22/2011	627.95	631.73	627.01	629.7	3640900
12/21/2011	630.01	631.82	618.96	625.82	4990800
12/20/2011	628	631.84	627.99	630.37	4771600
12/19/2011	628.01	628.5	620	621.83	4282700
12/16/2011	624.32	629.32	621.47	625.96	8909600
12/15/2011	622.52	624	618.69	619.54	4812300
12/14/2011	621.848	624.32	612.49	618.07	7799500
12/13/2011	628.76	636.5599	622.85	625.63	8048300
12/12/2011	621.88	626.18	620.29	625.39	4363400
12/9/2011	618	629.13	617.01	627.42	5526800
12/8/2011	621.04	627.45	615.3	616.05	4821300
12/7/2011	621.68	625.66	618.1	623.39	4510000
12/6/2011	622.99	628.62	620.24	623.77	4648300
12/5/2011	627.64	631.9	622.4	625.65	6388600
12/2/2011	617.05	624	616.26	620.36	8163200
12/1/2011	600	616	599	613.77	7233900
11/30/2011	597.95	599.51	592.09	599.39	6787200
11/29/2011	587.88	590.36	581.33	582.93	3659900
11/28/2011	579.37	588.82	576.5	588.19	5652100
11/25/2011	565.19	574.27	561.33	563	3121600
11/23/2011	575.35	580.25	570.11	570.11	4646900
11/22/2011	580	584.97	575.24	580	4805700
11/21/2011	587.76	588.5	572.09	580.94	5996500
11/18/2011	602	604.5	593.75	594.88	6568800
11/17/2011	610.05	612.29	596.78	600.87	6979600
11/16/2011	612.08	618.3	610.61	611.47	5211700
11/15/2011	612.8	618.08	610.5	616.56	5346600
11/14/2011	608	618.08	607.78	613	6371000
11/11/2011	601.3	612.09	598.6	608.35	7946000
11/10/2011	605.935	605.9473	591.56	595.08	5731000
11/9/2011	604.26	609.39	598.66	600.95	7414500
11/8/2011	609	614.37	603.6	612.34	6052700
11/7/2011	593.32	608.78	592.23	608.33	6708000
11/4/2011	593.5	599.74	592.43	596.14	5663900
11/3/2011	587	597.5	583.72	597.5	5334200
11/2/2011	584.9	587.96	580.48	584.82	4237500
11/1/2011	580.1	585.51	576.75	578.65	6243900
10/31/2011	595.09	599.69	591.67	592.64	5110400
10/28/2011	594.52	602.3	594.25	600.14	5010900
10/27/2011	598.42	602.7	593.3	598.67	7553000
10/26/2011	589.55	590.18	572.86	586.31	5740400
10/25/2011	593.1	595	582.85	583.16	5075900
10/24/2011	586.72	599.97	586.5	596.42	6846900
10/21/2011	589.51	592.75	586.7	590.49	6775200
10/20/2011	581.9	588.89	579.51	583.67	6751200
10/19/2011	587.34	592.06	579.22	580.7	5857100
10/18/2011	580.19	592.56	577.4	590.51	7593900
10/17/2011	583.72	591.83	578	582.41	8008300
10/14/2011	599.47	599.6	587.57	591.68	17042700
10/13/2011	550.03	559	548.02	558.99	11363800
10/12/2011	548.13	555.23	544.63	548.5	6349200
10/11/2011	533.46	546.8	533.46	543.18	5701000
10/10/2011	525.18	537.47	523.2	537.17	4639700
10/7/2011	516.83	520.5	510.3	515.12	5706000
10/6/2011	507.5	515.23	502.6	514.71	6841700
10/5/2011	496.35	507.8	480.77	504.7	9059100
10/4/2011	490.03	503.44	480.596	501.9	8309200
10/3/2011	509.85	512	495	495.52	8939800
9/30/2011	520.21	524	514.38	515.04	5441700
9/29/2011	536.04	537.3	519.41	527.5	5807300
9/28/2011	541.5	544.02	527.7	528.84	4522000
9/27/2011	538.2	547.05	536.05	539.34	6015700
9/26/2011	527.25	532.93	513.25	531.89	5263100
9/23/2011	516.56	526.42	514.5	525.51	5549000
9/22/2011	526.25	528.777	514	520.66	8791700
9/21/2011	547.69	555	538.86	539.2	5023500
9/20/2011	549.4	558.52	542.67	546.625	5552600
9/19/2011	540.35	549.9	535.38	546.67	4931800
9/16/2011	544.8	546.84	543.14	546.68	7061500
9/15/2011	535.5	544.98	534.56	542.56	5915600
9/14/2011	532.59	536.95	525.82	532.07	5383400
9/13/2011	532	533.88	523.4	529.52	4703600
9/12/2011	520.67	531.99	517.5	530.12	5335400
9/9/2011	531.4	534.65	521.19	524.85	6531000
9/8/2011	533.8	539.1	531.9	534.96	4756200
9/7/2011	530.45	535.939	527.4	534.03	5506000
9/6/2011	510.8	522.76	510.5	522.18	5426100
9/2/2011	524.47	527.9197	520.73	524.84	4797500
9/1/2011	540.75	543.83	531.216	532.5	4826100
8/31/2011	544.74	546.3	536	540.96	5381200
8/30/2011	538.19	542.99	530.81	540.7	5972000
8/29/2011	534.56	539.45	533.562	539.08	4666900
8/26/2011	519.99	530.454	513.14	526.86	7185400
8/25/2011	530.38	537.27	518.3	520.04	6579400
8/24/2011	519.33	530	517.23	523.29	7181800
8/23/2011	503.5	521.41	499.058	518.82	8684900
8/22/2011	504	507	494.53	498.17	9801900
8/19/2011	499.34	514.87	490.86	490.92	10809100
8/18/2011	523.47	524.89	500.49	504.88	12568800
8/17/2011	540.03	543.69	530.77	533.15	8150000
8/16/2011	552.43	552.44	530.3	539	13864900
8/15/2011	553.43	564.99	546.05	557.23	14275500
8/12/2011	569.5	570.5	560.4	563.77	6302200
8/11/2011	553.82	568.5	548.41	562.13	9651500
8/10/2011	561.38	564.12	547.73	549.01	10728400
8/9/2011	561	574.61	541.01	573.41	12926400
8/8/2011	562.98	569	544.35	546.02	14978200
8/5/2011	582.545	590	562	579.04	11846300
8/4/2011	594.5	598.85	577.47	577.52	9819300
8/3/2011	594.27	603	583.626	601.17	7643700
8/2/2011	606	609.67	591.57	592.4	6394700
8/1/2011	611.22	615.5	599.18	606.77	7924200
7/29/2011	604.23	614.96	603.69	603.69	8266500
7/28/2011	605.19	615.98	603	610.94	6210500
7/27/2011	617.18	620.95	604.75	607.22	7860900
7/26/2011	618.05	627.4992	617.218	622.52	4681100
7/25/2011	613.36	625.4092	613	618.98	6256900
7/22/2011	605.39	619.5	604.27	618.23	7049300
7/21/2011	594.03	608.06	594.01	606.99	6932000
7/20/2011	602.18	602.83	595.35	595.35	4451100
7/19/2011	596.14	604.68	595.53	602.55	5929000
7/18/2011	592.49	602.05	592	594.94	8927600
7/15/2011	597.5	600.25	588.1601	597.62	27436700
7/14/2011	539.12	542	526.73	528.94	13285700
7/13/2011	537	544	536.484	538.26	5574800
7/12/2011	528.16	539.42	526	534.01	5676700
7/11/2011	528.18	535.98	525.5	527.28	5672900
7/8/2011	532.95	537.65	527.27	531.99	9530800
7/7/2011	541	550.68	535.88	546.6	7863100
7/6/2011	533.5	538.51	533.04	535.36	5385800
7/5/2011	525.3	535.4	525.3	532.44	7690700
7/1/2011	506.74	521.18	506.38	521.028	7266100
6/30/2011	501.99	506.67	501.5	506.38	4851900
6/29/2011	496.54	500.25	492.38	497.57	4681300
6/28/2011	484.02	496.2075	484.02	493.65	5424700
6/27/2011	474	488.4	473.6	482.8	6882500
6/24/2011	480.68	480.75	473.02	474.88	7603500
6/23/2011	482.13	482.86	473.73	480.22	9593700
6/22/2011	491.45	492.35	486.73	487.005	4809300
6/21/2011	487.19	493.94	484.734	493	5525200
6/20/2011	485	486.23	479.23	484.58	6051100
6/17/2011	506.18	506.69	484.8	485.02	10480300
6/16/2011	502.81	506.57	496.67	500.37	5508400
6/15/2011	505.03	508.35	500.61	502.95	4142400
6/14/2011	508.15	514.08	506.99	508.37	4678300
6/13/2011	510	510.2	502.17	504.73	4849700
6/10/2011	514.08	516.69	509.29	509.505	4874900
6/9/2011	520	520	515.64	516.73	3374800
6/8/2011	516.53	521.24	515.78	519.17	3303400
6/7/2011	522.89	524.63	518.99	519.03	3811300
6/6/2011	525.18	526.8182	519.25	521.06	3880300
6/3/2011	522	527.6	521.5	523.08	3493500
6/2/2011	527.57	530.3	522.48	528.06	4404500
6/1/2011	528.04	533.1999	525.31	525.6	5905800
5/31/2011	525	529.05	523.5	529.02	5369200
5/27/2011	518.48	521.79	516.3	520.9	3488100
5/26/2011	517.7	522.12	515	518.13	4232700
5/25/2011	517.33	522.77	517.25	519.67	2600500
5/24/2011	520.37	523.962	518.15	518.26	3796200
5/23/2011	516.6	520	513.4	518.39	4595400
5/20/2011	531.8	531.99	523.13	524.03	4630300
5/19/2011	532.73	536.54	529.72	531.25	4932400
5/18/2011	529.54	530.33	525.7	529.81	3902400
5/17/2011	515.43	531.22	515.03	530.46	6600500
5/16/2011	526.31	527.27	516.4	518.42	5910400
5/13/2011	534.61	535.92	529.05	529.55	4213100
5/12/2011	535.24	536.94	530.91	535.05	2893700
5/11/2011	540.14	543.5471	533.69	535.45	4672900
5/10/2011	540	544.43	537.54	542.66	4081700
5/9/2011	535	538.49	531.1	537.68	3893500
5/6/2011	538.15	541.46	535.18	535.3	4108000
5/5/2011	533.86	539.4212	531.5	534.27	3991600
5/4/2011	535.17	539	533.02	535.79	4229700
5/3/2011	537.13	542.01	529.63	533.89	4158800
5/2/2011	545.7	545.73	537.12	538.56	4263100
4/29/2011	540	544.1	538.51	544.1	8448500
4/28/2011	538.06	539.248	534.08	537.97	3996000
4/27/2011	538	538.11	534.35	537.76	4592200
4/26/2011	526.52	537.4399	525.21	532.82	6993000
4/25/2011	525.25	527	522.01	525.05	3258300
4/21/2011	527.49	528.28	522.39	525.1	4935200
4/20/2011	525.9	526.82	521.39	525.73	6113800
4/19/2011	529.95	530.88	520.9	521.53	5362800
4/18/2011	526.42	527.664	519	526.84	10069500
4/15/2011	545.29	545.75	530.06	530.7	28059300
4/14/2011	575.19	579.45	572.1	578.51	10901600
4/13/2011	575.51	577.6	571.75	576.28	4134600
4/12/2011	575	576.915	568.05	570.61	4167000
4/11/2011	576.2	578.1	573	577.37	3712600
4/8/2011	584.8864	584.89	578.06	578.16	3799700
4/7/2011	575.73	580.64	574.19	580	5057900
4/6/2011	572.18	575.16	568	574.18	5331200
4/5/2011	581.08	581.49	565.68	569.09	12082900
4/4/2011	593	594.74	583.1	587.68	4104800
4/1/2011	588.76	595.19	588.76	591.8	5221100
3/31/2011	583	588.1612	581.74	586.76	4054700
3/30/2011	584.38	585.5	580.5819	581.84	2841700
3/29/2011	576	581.89	573.01	581.73	3206300
3/28/2011	582.07	584.99	574.71	575.36	4432300
3/25/2011	586.88	586.91	579.24	579.74	5711000
3/24/2011	585.43	588.39	578.8	586.89	4193200
3/23/2011	575.19	582.45	572	582.16	3628700
3/22/2011	577.27	579.23	572.51	577.32	3770000
3/21/2011	570.22	579.8	569.02	576.5	6035700
3/18/2011	564.64	567.99	559.74	561.06	6590600
3/17/2011	564.48	569	560.54	561.36	5792800
3/16/2011	568.01	569.79	551.2801	557.1	7589400
3/15/2011	557.5	571	555.5	569.56	8003100
3/14/2011	572.8	578.29	568.02	569.99	5626500
3/11/2011	578.22	580	573.33	576.71	6057900
3/10/2011	585.44	586.62	579.45	580.3	6249900
3/9/2011	591	594.51	585.751	591.77	4297600
3/8/2011	592.93	597.98	590.2	592.31	4565200
3/7/2011	600.55	603.69	587	591.66	6918400
3/4/2011	608.33	608.98	600.2	600.62	6015900
3/3/2011	606.38	611.49	605	609.56	3886700
3/2/2011	599.8	606	595.19	600.79	4049300
3/1/2011	617.78	619.22	599.3035	600.76	6639700
2/28/2011	610	616.49	608.01	613.4	4558400
2/25/2011	611.86	614.72	609.5	610.04	3860900
2/24/2011	611.39	613.09	601.35	608.82	5417900
2/23/2011	610.33	614.7	604	611.32	5773400
2/22/2011	620.03	624.93	607.77	610.21	7272500
2/18/2011	626	631.18	624.18	630.08	6429300
2/17/2011	621.25	627.25	620.28	625.26	2954600
2/16/2011	625.63	626.5	622.1	624.22	3364600
2/15/2011	627.32	630.09	623.1	624.15	4179800
2/14/2011	623.34	629.639	620.04	628.15	4251700
2/11/2011	613.79	625	613	624.5	5174600
2/10/2011	613.9	617.5	611.56	616.44	4664100
2/9/2011	616.87	619.45	612.34	616.5	3681300
2/8/2011	614.93	619.6289	614.5123	618.38	3386400
2/7/2011	610.16	618.39	609.21	614.295	3595600
2/4/2011	610.15	611.442	606.61	610.98	3098400
2/3/2011	609.48	611.45	606.13	610.15	2987200
2/2/2011	611	614.34	607.53	612	3517800
2/1/2011	604.49	613.355	603.111	611.04	5485100
1/31/2011	603.6	604.47	595.55	600.36	5604100
1/28/2011	619.07	620.36	599.76	600.99	8453700
1/27/2011	617.89	619.7	613.2519	616.79	4034300
1/26/2011	620.33	622.49	615.28	616.5	4072100
1/25/2011	608.2	620.69	606.52	619.91	7286300
1/24/2011	607.57	612.49	601.23	611.08	9189200
1/21/2011	639.58	641.73	611.36	611.83	17790900
1/20/2011	632.21	634.08	623.29	626.77	10960600
1/19/2011	642.12	642.96	629.66	631.75	6805300
1/18/2011	626.06	641.99	625.27	639.63	7226700
1/14/2011	617.4	624.27	617.08	624.18	4726400
1/13/2011	616.97	619.67	614.16	616.69	2665300
1/12/2011	619.35	619.35	614.77	616.87	3262100
1/11/2011	617.71	618.8	614.5	616.01	2875700
1/10/2011	614.8	615.39	608.56	614.21	3155200
1/7/2011	615.91	618.25	610.13	616.44	4198100
1/6/2011	610.68	618.43	610.05	613.5	4111400
1/5/2011	600.07	610.33	600.05	609.07	5059500
1/4/2011	605.62	606.18	600.12	602.12	3645300
1/3/2011	596.48	605.59	596.48	604.35	4725600
12/31/2010	596.74	598.42	592.03	593.97	3075500
12/30/2010	598	601.334	597.3901	598.86	1977000
12/29/2010	602	602.41	598.92	601	2036300
12/28/2010	602.05	603.87	598.01	598.92	2127400
12/27/2010	602.74	603.78	599.5	602.38	2413700
12/23/2010	605.34	606	602.03	604.23	2219300
12/22/2010	604	607	603.28	605.49	2412500
12/21/2010	598.57	604.7199	597.615	603.07	3755200
12/20/2010	594.65	597.8799	588.6565	595.06	3942600
12/17/2010	591	592.56	587.67	590.8	6168000
12/16/2010	592.85	593.77	588.07	591.71	3190600
12/15/2010	594.2	596.45	589.1501	590.3	4331000
12/14/2010	597.09	598.29	592.48	594.91	3283300
12/13/2010	597.12	603	594.09	594.62	4792200
12/10/2010	593.14	593.99	590.29	592.21	3405900
12/9/2010	593.88	595.58	589	591.5	3734000
12/8/2010	591.97	592.52	583.69	590.54	3510200
12/7/2010	591.27	593	586	587.14	6078300
12/6/2010	580.57	582	576.61	578.36	4183400
12/3/2010	569.45	576.48	568	573	5257100
12/2/2010	568.6618	573.33	565.3501	571.82	5090700
12/1/2010	563	571.57	562.4	564.35	7500600
11/30/2010	574.32	574.32	553.31	555.71	14220500
11/29/2010	589.17	589.8	579.95	582.11	5713600
11/26/2010	590.46	592.98	587	590	2619500
11/24/2010	587.31	596.6	587.05	594.97	4788000
11/23/2010	587.01	589.01	578.2	583.01	4320800
11/22/2010	587.47	593.44	582.75	591.22	4368800
11/19/2010	597	597.89	590.34	590.83	4590400
11/18/2010	589	599.98	588.56	596.56	5174800
11/17/2010	585	589.5	581.369	583.55	4880100
11/16/2010	592.76	597.89	583.45	583.72	6608100
11/15/2010	603.08	604	594.05	595.47	6950800
11/12/2010	613.99	616.9	601.2093	603.29	6779200
11/11/2010	619.7	619.85	614.21	617.19	4518600
11/10/2010	622.08	623	617.51	622.88	4989000
11/9/2010	630	630.85	620.511	624.82	4469900
11/8/2010	624.02	629.49	623.13	626.77	4198300
11/5/2010	623.18	625.49	621.11	625.08	3527800
11/4/2010	624.64	629.92	622.1	624.27	7134400
11/3/2010	617.5	621.83	613.5021	620.18	6754200
11/2/2010	618.67	620	614.58	615.6	3991200
11/1/2010	615.73	620.66	611.21	615	6168000
10/29/2010	617.07	619	612.99	613.7	4552000
10/28/2010	620.05	621	613.3	618.58	4364200
10/27/2010	615.77	620	612.33	616.47	4479300
10/26/2010	613.1	621.23	611.03	618.6	5020700
10/25/2010	615.5878	624.74	614.97	616.5	6310400
10/22/2010	611.92	614.82	610.05	612.53	4507600
10/21/2010	611.51	616	606	611.99	5835100
10/20/2010	608.14	617.38	607.5	607.98	7043100
10/19/2010	608.85	614.82	602.86	607.83	9166600
10/18/2010	600.55	619.69	600.55	617.71	14182200
10/15/2010	599.27	601.64	591.6	601.45	29619900
10/14/2010	544.18	545.25	537.11	540.93	13254900
10/13/2010	547	547.493	542.33	543.3	6105000
10/12/2010	540.12	545.9899	537.79	541.39	7499600
10/11/2010	538.48	544.6	537.17	538.84	5247300
10/8/2010	532.77	537.605	527.62	536.35	5712600
10/7/2010	536.21	537.2	529.14	530.01	4786800
10/6/2010	539.26	539.9499	529.941	534.35	5519000
10/5/2010	528.38	540	526.55	538.23	7007100
10/4/2010	524.95	528.25	518.8501	522.35	3877100
10/1/2010	530	530.62	523	525.62	4445500
9/30/2010	529.16	531.869	518.92	525.79	6481700
9/29/2010	527.85	532.9385	524.711	527.69	4340000
9/28/2010	533.48	533.59	518.45	527.17	7302000
9/27/2010	528.8481	536.849	528.8478	530.41	6208500
9/24/2010	521.74	527.829	518.26	527.29	6707000
9/23/2010	514.61	519.6885	511.3	513.48	4630100
9/22/2010	512.86	517.78	511.68	516	5069100
9/21/2010	509.68	519.98	508.91	513.46	8923600
9/20/2010	492.5	510.41	492.06	508.28	8798100
9/17/2010	483.75	491.2	481.18	490.15	11271900
9/16/2010	479.95	482.45	479.41	481.06	3935000
9/15/2010	479.95	481.89	478.5	480.64	4800700
9/14/2010	482.01	484.75	480.08	480.43	4428500
9/13/2010	480.9	484.35	479.53	482.27	4478500
9/10/2010	479.02	479.79	475.0801	476.14	3944600
9/9/2010	477.83	480.4	470.58	476.18	4856300
9/8/2010	465.19	472.4997	464.51	470.58	4798700
9/7/2010	464.5	467.59	463.02	464.4	3416300
9/3/2010	470.52	471.88	467.44	470.3	5075700
9/2/2010	462.84	464.43	460.31	463.18	3365000
9/1/2010	454.98	464.94	452.5	460.33	6450100
8/31/2010	450.11	454.87	448	450.02	3889700
8/30/2010	459.15	459.76	452.421	452.69	2460300
8/27/2010	452.56	459.99	447.65	458.83	4620100
8/26/2010	456.06	457.26	450.44	450.98	3550400
8/25/2010	450	457.81	450	454.62	5179000
8/24/2010	457.7	458.37	450.92	451.39	5519800
8/23/2010	461.5	468.25	457.73	464.07	5966400
8/20/2010	467.97	471.59	461.0201	462.02	7827300
8/19/2010	481.01	482.51	467.25	467.97	7842100
8/18/2010	490.44	490.87	481.55	482.15	5367400
8/17/2010	488.53	494.7	486.03	490.52	3777600
8/16/2010	483.68	489.87	480.5019	485.59	2607300
8/13/2010	489	491.19	486.01	486.35	3865500
8/12/2010	483.94	494.75	482.51	492.01	4404700
8/11/2010	497.73	498	491.5	491.74	4441500
8/10/2010	502.35	506	498.57	503.71	4143800
8/9/2010	502.25	505.5	501.3632	505.35	3740600
8/6/2010	505.4	505.74	496.05	500.22	6632300
8/5/2010	505.89	508.6	503.559	508.1	4835900
8/4/2010	492.18	507	491.05	506.32	7617300
8/3/2010	490.5	492.46	486.76	489.83	3600900
8/2/2010	488.99	493.28	486.94	490.41	3713600
7/30/2010	479.65	487.36	479.14	484.85	4283900
7/29/2010	485.95	488.88	479.33	484.99	5345600
7/28/2010	494.94	495.25	482.67	484.35	4987000
7/27/2010	490.575	497.5	490.17	492.63	4897400
7/26/2010	489.09	490.749	484.88	488.97	3986400
7/23/2010	480.77	490.59	480.01	490.06	4524200
7/22/2010	483.23	488.98	482.48	484.81	4291100
7/21/2010	484	485.7	475.4301	477.5	6552600
7/20/2010	461.03	482.99	460.6	481.59	8100800
7/19/2010	461.01	469.65	457.52	466.18	9091400
7/16/2010	469.12	470.56	459.52	459.605	15633900
7/15/2010	491.73	494.7	482.68	494.02	9706600
7/14/2010	489.88	493.83	486.46	491.336	6229700
